Timestamp,PM2.5 (µg/m³),SO2 (µg/m³),AT (°C),RH (%),pm25_lag_48h,so2_lag_48h,pm25_rolling_24h,bed_demand_target,month,day_of_week,season
2023-03-04 17:00:00,40.0,22.275,21.35,50.3,69.0,1.975,48.359375,-1.2523399310640015,3,5,2
2023-03-04 17:00:00,40.0,4.325,20.0,56.6,57.5,4.925000000000001,48.234375,-1.8595412151777282,3,5,2
2023-03-04 18:00:00,44.0,11.55,18.775,62.2,59.25,4.783333333333334,48.359375,-0.7223334199066179,3,5,2
2023-03-04 18:00:00,52.0,8.05,20.1,56.3,61.0,4.641666666666667,48.692708333333336,-0.1909895139748911,3,5,2
2023-03-04 18:00:00,59.0,28.525,20.725,54.35,42.25,4.5,49.373263888888886,-1.5037833644536884,3,5,2
2023-03-04 19:00:00,66.0,6.4,17.95,66.75,61.0,2.15,50.401041666666664,-2.0231988184607825,3,5,2
2023-03-04 19:00:00,62.0,27.05,20.2,58.15,54.5,4.7250000000000005,51.317708333333336,-1.9281627233192469,3,5,2
2023-03-04 19:00:00,58.0,6.75,19.275,60.875,62.0,10.15,51.244791666666664,-2.0966153582940557,3,5,2
2023-03-04 20:00:00,68.0,6.0,18.925,63.925,69.5,10.9,51.5,0.12921404450862062,3,5,2
2023-03-04 20:00:00,103.0,3.75,17.1,72.05,77.0,1.85,53.125,0.7140622102892562,3,5,2
2023-03-04 20:00:00,135.0,25.275,19.7,61.55,51.5,5.025,55.416666666666664,-0.8826897692070943,3,5,2
2023-03-04 21:00:00,167.0,2.8,16.4,75.8,56.25,14.325,60.041666666666664,2.2716269182684536,3,5,2
2023-03-04 21:00:00,110.0,23.25,19.4,62.9,61.0,1.85,62.361111111111114,-0.12298397771475678,3,5,2
2023-03-04 21:00:00,79.0,6.3,18.875,62.725,51.25,5.225,63.458333333333336,-0.9723772991804362,3,5,2
2023-03-04 22:00:00,103.0,3.1,17.25,69.2,67.75,5.5,65.625,-0.26795513004924565,3,5,2
2023-03-04 22:00:00,102.0,23.7,19.15,63.55,70.375,14.825,67.72916666666667,-0.27323263082971205,3,5,2
2023-03-04 22:00:00,80.0,6.975,18.875,61.175,73.0,2.05,68.89583333333333,-0.47492814978424,3,5,2
2023-03-04 23:00:00,74.0,6.9,18.8,61.6,73.375,15.9,70.3125,2.3250998492177324,3,5,2
2023-03-04 23:00:00,129.0,3.9,18.375,61.7,73.75,5.825,74.02083333333333,-0.34728420925432635,3,5,2
2023-03-04 23:00:00,99.5,20.65,19.0,64.875,61.0,2.6,76.5,-0.23175930098214348,3,5,2
2023-03-05 00:00:00,90.0,4.05,16.7,70.65,59.25,17.675,78.66666666666667,0.22755749326728847,3,6,2
2023-03-05 00:00:00,85.25,22.7,18.775,66.0,57.5,6.133333333333333,80.34375,2.5288355844061057,3,6,2
2023-03-05 00:00:00,80.0,7.65,18.4,63.775,55.0,2.725,81.90625,-0.8532525223744383,3,6,2
2023-03-05 01:00:00,100.66666666666669,24.4,18.45,67.32499999999999,52.25,6.625,84.43402777777779,-0.8400659193991045,3,6,2
2023-03-05 01:00:00,101.0,3.375,16.075,73.2,45.0,2.75,86.97569444444444,-2.0064414528277057,3,6,2
2023-03-05 01:00:00,113.0,8.75,17.7,67.975,43.0,21.7,90.0173611111111,-0.7029920322552283,3,6,2
2023-03-05 02:00:00,110.0,7.975,15.675,75.125,41.0,2.6750000000000003,92.7673611111111,-0.5897931805778078,3,6,2
2023-03-05 02:00:00,105.0,7.2,17.825,67.6,44.0,6.85,94.97569444444444,-0.4837190110191839,3,6,2
2023-03-05 02:00:00,103.66666666666669,24.5,18.275,68.0,42.666666666666664,20.966666666666665,96.83680555555556,-0.7825996329814294,3,6,2
2023-03-05 03:00:00,99.0,24.925,18.4,64.75,41.333333333333336,20.425,98.21180555555556,-0.23769727155622178,3,6,2
2023-03-05 03:00:00,167.0,3.375,15.725,73.475,40.0,2.75,102.58680555555556,0.051651280466321614,3,6,2
2023-03-05 03:00:00,113.0,8.425,17.95,64.95,59.75,6.925000000000001,104.87847222222223,-0.959795963104239,3,6,2
2023-03-05 04:00:00,90.0,3.5,15.35,75.75,61.875,21.075,105.7951388888889,0.10085344999747736,3,6,2
2023-03-05 04:00:00,77.66666666666667,17.433333333333334,18.225,64.32499999999999,64.0,3.5,104.73958333333333,-1.9716088969978813,3,6,2
2023-03-05 04:00:00,73.0,6.2,17.65,65.9,80.0,7.675000000000001,102.15625,-0.12255065727807862,3,6,2
2023-03-05 05:00:00,101.0,3.575,15.725,70.1,56.0,3.875,99.40625,1.4441893339141727,3,6,2
2023-03-05 05:00:00,92.66666666666669,17.975,18.025,65.3,54.333333333333336,6.470833333333333,98.68402777777777,0.014005952308089431,3,6,2
2023-03-05 05:00:00,59.0,6.1,17.475,66.42500000000001,52.666666666666664,9.066666666666666,97.85069444444444,-0.1599029119666358,3,6,2
2023-03-05 06:00:00,80.0,3.2,15.15,72.525,51.0,4.425,96.8923611111111,-0.7406081379117583,3,6,2
2023-03-05 06:00:00,98.66666666666669,16.15,17.625,66.57499999999999,51.5,5.645833333333334,96.75347222222223,-2.6857242209097816,3,6,2
2023-03-05 06:00:00,81.0,5.625,17.2,66.925,52.0,6.866666666666667,96.7951388888889,-0.7949090701150494,3,6,2
2023-03-05 07:00:00,80.0,2.925,15.725,72.475,40.0,6.675,97.0451388888889,1.1985355054784956,3,6,2
2023-03-05 07:00:00,92.0,15.15,17.675,69.225,40.0,21.899999999999995,95.50347222222223,3.2277296683281467,3,6,2
2023-03-05 07:00:00,68.0,5.475,17.35,68.925,40.0,4.275,94.19097222222223,-1.3868360911254194,3,6,2
2023-03-05 08:00:00,95.0,3.825,18.825,61.25,38.0,5.05,94.39930555555556,0.7253735195563413,3,6,2
2023-03-05 08:00:00,128.33333333333334,16.65,18.475,67.525,45.0,6.525,96.19444444444446,-1.3206906440861794,3,6,2
2023-03-05 08:00:00,79.0,6.233333333333333,18.7,64.25,42.5,22.33333333333333,96.15277777777779,0.6593107286365294,3,6,2
2023-03-05 09:00:00,92.0,7.0,21.25,54.15,40.0,7.324999999999999,95.79166666666667,-0.054878194111581347,3,6,2
2023-03-05 09:00:00,97.0,4.6,20.75,54.55,40.0,22.275,95.625,0.16900836525875917,3,6,2
2023-03-05 09:00:00,112.66666666666669,19.35,19.775,61.5,40.0,4.325,95.61111111111113,-1.0236404721659744,3,6,2
2023-03-05 10:00:00,88.0,7.075,22.575,48.925,44.0,11.55,94.69444444444446,-2.493591237522545,3,6,2
2023-03-05 10:00:00,73.0,4.425,22.375,48.9,52.0,8.05,93.36111111111113,-0.49478452789041066,3,6,2
2023-03-05 10:00:00,94.66666666666669,21.866666666666664,21.3,54.725,59.0,28.525,92.9861111111111,0.32852945531740024,3,6,2
2023-03-05 11:00:00,58.0,5.9,23.65,44.1,66.0,6.4,91.27777777777777,1.0184717706327815,3,6,2
2023-03-05 11:00:00,59.0,4.15,23.475,44.25,62.0,27.05,86.77777777777777,0.5721894927746548,3,6,2
2023-03-05 11:00:00,80.33333333333333,20.9,22.925,46.8,58.0,6.75,85.41666666666667,-1.5639847866653542,3,6,2
2023-03-05 12:00:00,36.0,5.7,23.9,43.625,68.0,6.0,83.16666666666667,-0.4298920587044381,3,6,2
2023-03-05 12:00:00,50.0,3.325,23.8,43.075,103.0,3.75,82.0138888888889,-0.6347940153692908,3,6,2
2023-03-05 12:00:00,49.66666666666666,16.4,24.275,42.925,135.0,25.275,81.04166666666667,3.2294880359119023,3,6,2
2023-03-05 13:00:00,34.0,5.225,24.75,41.45,167.0,2.8,78.25,0.9961111442728254,3,6,2
2023-03-05 13:00:00,44.0,3.0,24.4,40.35,110.0,23.25,76.22222222222221,2.7968131826832696,3,6,2
2023-03-05 13:00:00,31.33333333333333,14.575,24.65,42.325,79.0,6.3,75.06944444444444,-0.5864919194375231,3,6,2
2023-03-05 14:00:00,29.0,5.633333333333333,25.125,41.175,103.0,3.1,72.94444444444444,-0.17300331196549307,3,6,2
2023-03-05 14:00:00,24.0,15.525,24.075,43.7,102.0,23.7,69.83333333333333,0.6804277045528113,3,6,2
2023-03-05 14:00:00,33.0,2.9,24.625,40.55,80.0,6.975,67.83333333333333,-2.3303805546733196,3,6,2
2023-03-05 15:00:00,29.33333333333333,15.75,23.45,47.225,74.0,6.9,65.72222222222221,0.04822555064332856,3,6,2
2023-03-05 15:00:00,31.0,2.7,23.85,42.0,129.0,3.9,63.18055555555555,0.4153027226773747,3,6,2
2023-03-05 15:00:00,38.0,5.825,24.5,43.15,99.5,20.65,61.93055555555555,-1.0376083559234446,3,6,2
2023-03-05 16:00:00,38.0,15.533333333333331,23.25,47.675,90.0,4.05,59.55555555555555,-0.015260588466218028,3,6,2
2023-03-05 16:00:00,33.0,2.6750000000000003,22.65,45.475,85.25,22.7,55.583333333333336,0.6471856851271637,3,6,2
2023-03-05 16:00:00,36.0,5.775,22.9,46.675,80.0,7.65,53.791666666666664,-1.2712681237658041,3,6,2
2023-03-05 17:00:00,35.0,2.675,21.625,50.875,100.66666666666669,24.4,51.416666666666664,-0.9811579411552471,3,6,2
2023-03-05 17:00:00,38.66666666666666,14.625,22.775,48.275,101.0,3.375,48.986111111111114,0.14362629012914604,3,6,2
2023-03-05 17:00:00,42.0,5.7,21.925,50.475,113.0,8.75,46.041666666666664,1.5039676017963721,3,6,2
2023-03-05 18:00:00,53.333333333333336,16.85,21.825,52.3,110.0,7.975,44.59722222222222,-0.05313349207794438,3,6,2
2023-03-05 18:00:00,31.0,2.65,19.75,57.25,105.0,7.2,42.84722222222222,0.8402480303639152,3,6,2
2023-03-05 18:00:00,35.0,5.95,20.875,53.975,103.66666666666669,24.5,40.36111111111111,1.6155108667908749,3,6,2
2023-03-05 19:00:00,36.0,5.975,20.125,58.525,99.0,24.925,39.44444444444444,0.25441432283199195,3,6,2
2023-03-05 19:00:00,77.0,17.2,21.225,56.6,167.0,3.375,40.19444444444444,1.8330010106614232,3,6,2
2023-03-05 19:00:00,42.0,2.575,18.700000000000003,63.825,113.0,8.425,38.59722222222222,0.5830268341668912,3,6,2
2023-03-05 20:00:00,44.0,5.333333333333333,19.8,64.425,90.0,3.5,38.93055555555555,-0.11859453344844005,3,6,2
2023-03-05 20:00:00,108.0,17.2,20.6,64.025,77.66666666666667,17.433333333333334,41.34722222222222,-0.45024129015303416,3,6,2
2023-03-05 20:00:00,69.0,3.425,18.75,68.075,73.0,6.2,42.15277777777778,-1.4766765077523758,3,6,2
2023-03-05 21:00:00,70.0,4.575,19.3,68.675,101.0,3.575,43.65277777777777,-0.33480724815344776,3,6,2
2023-03-05 21:00:00,128.0,4.05,18.75,67.95,92.66666666666669,17.975,47.15277777777777,2.017040602638506,3,6,2
2023-03-05 21:00:00,108.66666666666669,16.2,20.15,67.2,59.0,6.1,50.375,-3.101122778570106,3,6,2
2023-03-05 22:00:00,122.0,4.4,19.0,65.3,80.0,3.2,54.25,0.21322628025477308,3,6,2
2023-03-05 22:00:00,86.66666666666667,15.233333333333334,19.75,68.65,98.66666666666669,16.15,56.861111111111114,0.8593549507657918,3,6,2
2023-03-05 22:00:00,72.0,4.575,19.05,69.125,81.0,5.625,58.486111111111114,-0.7058462582642883,3,6,2
2023-03-05 23:00:00,76.33333333333333,14.6,19.425,68.7,80.0,2.925,60.444444444444436,0.9908618612795952,3,6,2
2023-03-05 23:00:00,100.0,4.233333333333333,18.775,65.1,92.0,15.15,63.319444444444436,3.3276928053421866,3,6,2
2023-03-05 23:00:00,70.0,4.4,18.75,70.2,68.0,5.475,64.65277777777777,-0.02599116065773277,3,6,2
2023-03-06 00:00:00,83.0,3.65,17.8,68.325,95.0,3.825,66.52777777777777,0.3420638152961358,3,0,2
2023-03-06 00:00:00,62.0,4.375,18.45,69.45,128.33333333333334,16.65,67.7361111111111,1.1551229848362825,3,0,2
2023-03-06 00:00:00,68.33333333333333,12.175,18.975,69.525,79.0,6.233333333333333,69.08333333333333,-0.6692664871331361,3,0,2
2023-03-06 01:00:00,83.0,3.025,16.2,77.525,92.0,7.0,71.08333333333333,0.892682806438154,3,0,2
2023-03-06 01:00:00,67.0,13.05,18.775,69.125,97.0,4.6,72.2638888888889,1.5082880737024793,3,0,2
2023-03-06 01:00:00,57.0,4.275,17.9,71.4,112.66666666666669,19.35,72.8888888888889,2.115471837842486,3,0,2
2023-03-06 02:00:00,73.0,5.4,17.625,73.925,88.0,7.075,73.70833333333333,0.04476648884188722,3,0,2
2023-03-06 02:00:00,146.0,8.850000000000001,15.575,81.975,73.0,4.425,78.5,0.08841264289244083,3,0,2
2023-03-06 02:00:00,71.66666666666667,12.3,18.425,72.025,94.66666666666669,21.866666666666664,80.02777777777777,1.7074152188847744,3,0,2
2023-03-06 03:00:00,85.33333333333333,14.85,18.3,73.275,58.0,5.9,82.08333333333333,0.12384550903868402,3,0,2
2023-03-06 03:00:00,89.0,5.4,17.6,74.15,59.0,4.15,82.58333333333333,0.933855377038739,3,0,2
2023-03-06 03:00:00,89.0,2.85,15.3,83.35,80.33333333333333,20.9,84.54166666666667,0.628406499837129,3,0,2
2023-03-06 04:00:00,80.0,6.7,17.5,73.75,36.0,5.7,86.04166666666667,-0.04251084091130097,3,0,2
2023-03-06 04:00:00,97.0,22.46666666666667,18.15,72.75,50.0,3.325,85.58333333333333,-1.0827439528210316,3,0,2
2023-03-06 04:00:00,107.0,4.225,14.95,84.425,49.66666666666666,16.4,87.16666666666667,-0.34131259022585747,3,0,2
2023-03-06 05:00:00,103.0,7.075,17.125,76.275,34.0,5.225,88.54166666666667,-1.4502782433452277,3,0,2
2023-03-06 05:00:00,105.5,26.95,17.875,73.875,44.0,3.0,87.60416666666667,-0.17796557136895685,3,0,2
2023-03-06 05:00:00,155.0,3.1500000000000004,14.775,85.2,31.33333333333333,14.575,89.53472222222223,-0.4947999164448323,3,0,2
2023-03-06 06:00:00,120.5,20.825,17.65,75.875,29.0,5.633333333333333,89.47222222222223,-1.1086040052795791,3,0,2
2023-03-06 06:00:00,145.0,2.825,14.8,85.625,24.0,15.525,91.90277777777779,0.2960124992130555,3,0,2
2023-03-06 06:00:00,118.0,8.125,16.875,77.775,33.0,2.9,93.81944444444446,-0.14563302847619408,3,0,2
2023-03-06 07:00:00,140.0,3.475,15.375,83.8,29.33333333333333,15.75,96.47222222222223,1.147730946373366,3,0,2
2023-03-06 07:00:00,156.0,9.025,17.325,76.075,31.0,2.7,98.80555555555556,-1.2039509412524516,3,0,2
2023-03-06 07:00:00,152.25,19.025,17.8,75.825,38.0,5.825,102.2326388888889,-2.7820143419100054,3,0,2
2023-03-06 08:00:00,157.0,6.225,18.05,70.14999999999999,38.0,15.533333333333331,105.31597222222223,-0.10977520387710313,3,0,2
2023-03-06 08:00:00,166.0,9.3,19.0,65.75,33.0,2.6750000000000003,109.64930555555556,-3.440074555684069,3,0,2
2023-03-06 08:00:00,174.0,22.65,18.525,70.9,36.0,5.775,114.05208333333333,-1.2247849658472427,3,0,2
2023-03-06 09:00:00,151.0,6.55,20.65,56.225,35.0,2.675,116.88541666666667,-0.1505078177571879,3,0,2
2023-03-06 09:00:00,146.0,27.45,19.8,62.775,38.66666666666666,14.625,120.17708333333333,-1.2754681500766285,3,0,2
2023-03-06 09:00:00,96.0,9.4,20.875,56.45,42.0,5.7,121.80208333333333,-1.2585062682372556,3,0,2
2023-03-06 10:00:00,107.25,24.45,21.175,54.45,53.333333333333336,16.85,123.22916666666667,1.1820169702948213,3,0,2
2023-03-06 10:00:00,121.0,9.225,22.525,48.975,31.0,2.65,122.1875,-2.6370439230570573,3,0,2
2023-03-06 10:00:00,103.0,6.075,22.65,48.15,35.0,5.95,123.49305555555556,0.9743597538629003,3,0,2
2023-03-06 11:00:00,73.25,21.225,22.775,45.95,36.0,5.975,122.98958333333333,-3.6900796953381336,3,0,2
2023-03-06 11:00:00,69.0,7.6,23.7,42.975,77.0,17.2,122.15625,-1.5333881595383132,3,0,2
2023-03-06 11:00:00,64.0,4.525,23.475,42.65,42.0,2.575,121.11458333333333,-0.555153207709575,3,0,2
2023-03-06 12:00:00,48.5,21.225,24.375,41.275000000000006,44.0,5.333333333333333,119.80208333333333,-0.3830874659754706,3,0,2
2023-03-06 12:00:00,40.0,6.825,24.25,41.8,108.0,17.2,117.42708333333333,1.0518861140500586,3,0,2
2023-03-06 12:00:00,53.0,4.325,24.025,40.35,69.0,3.425,115.17708333333333,1.005478842688611,3,0,2
2023-03-06 13:00:00,42.5,20.7,24.525,40.225,70.0,4.575,112.65625,-0.9240405824679394,3,0,2
2023-03-06 13:00:00,35.0,7.125,24.75,40.175,128.0,4.05,109.71875,0.7162211246336281,3,0,2
2023-03-06 13:00:00,53.0,3.8,24.425,37.375,108.66666666666669,16.2,105.46875,-0.3901855108367511,3,0,2
2023-03-06 14:00:00,36.75,18.375,23.9,41.15,122.0,4.4,101.97916666666667,-0.6063412830793755,3,0,2
2023-03-06 14:00:00,36.0,3.625,24.6,38.15,86.66666666666667,15.233333333333334,97.4375,0.10694992046559518,3,0,2
2023-03-06 14:00:00,41.0,6.0,24.7,39.475,72.0,4.575,94.22916666666667,0.3705904250476513,3,0,2
2023-03-06 15:00:00,42.0,3.925,24.025,39.75,76.33333333333333,14.6,90.14583333333333,-0.23160186707682592,3,0,2
2023-03-06 15:00:00,38.0,5.7,24.3,40.65,100.0,4.233333333333333,85.22916666666667,-0.41010186665605675,3,0,2
2023-03-06 15:00:00,33.5,17.6,23.275,42.525,70.0,4.4,80.28125,0.2161227457169288,3,0,2
2023-03-06 16:00:00,45.0,3.325,22.475,40.575,83.0,3.65,75.61458333333333,-1.3939081328012417,3,0,2
2023-03-06 16:00:00,38.0,5.425000000000001,22.7,42.0,62.0,4.375,70.28125,-0.9157831736184692,3,0,2
2023-03-06 16:00:00,40.75,21.5,23.075000000000003,42.525,68.33333333333333,12.175,64.72916666666667,0.4369687096744226,3,0,2
2023-03-06 17:00:00,35.0,5.2,21.675,45.775,83.0,3.025,59.895833333333336,-1.6413586028503953,3,0,2
2023-03-06 17:00:00,28.0,2.725,21.5,46.35,67.0,13.05,54.979166666666664,-1.6862204593009273,3,0,2
2023-03-06 17:00:00,55.0,20.525,22.65,44.325,57.0,4.275,53.270833333333336,-0.218376823160765,3,0,2
2023-03-06 18:00:00,35.0,3.05,20.175,53.6,73.0,5.4,50.260416666666664,2.592169090687914,3,0,2
2023-03-06 18:00:00,30.0,5.45,20.8,52.35,146.0,8.850000000000001,46.46875,3.110537901102111,3,0,2
2023-03-06 18:00:00,53.75,21.15,21.675,51.7,71.66666666666667,12.3,44.416666666666664,2.478322596833564,3,0,2
2023-03-06 19:00:00,91.5,20.975,21.0,54.125,85.33333333333333,14.85,45.177083333333336,0.7689588373281082,3,0,2
2023-03-06 19:00:00,61.0,3.1,18.525,61.05,89.0,5.4,44.84375,2.268193494410411,3,0,2
2023-03-06 19:00:00,38.0,6.075,20.05,57.2,89.0,2.85,43.760416666666664,1.1095359229278328,3,0,2
2023-03-06 20:00:00,124.0,20.2,20.175,57.775,80.0,6.7,46.90625,1.787727251364622,3,0,2
2023-03-06 20:00:00,73.0,3.725,17.375,67.1,97.0,22.46666666666667,48.28125,1.296116159537764,3,0,2
2023-03-06 20:00:00,56.0,6.7,19.275,59.7,107.0,4.225,48.40625,1.2086833837657678,3,0,2
2023-03-06 21:00:00,96.25,19.525,19.6,61.475,103.0,7.075,50.645833333333336,0.44160031812325,3,0,2
2023-03-06 21:00:00,78.0,7.775,18.875,62.025,105.5,26.95,52.4375,2.8096851145564052,3,0,2
2023-03-06 21:00:00,151.0,3.525,17.075,68.4,155.0,3.1500000000000004,56.520833333333336,0.985402935436656,3,0,2
2023-03-06 22:00:00,115.25,18.433333333333334,19.775,60.225,120.5,20.825,59.791666666666664,0.8677809187313349,3,0,2
2023-03-06 22:00:00,124.0,3.225,16.525,72.475,145.0,2.825,63.458333333333336,0.5995430217512766,3,0,2
2023-03-06 22:00:00,96.0,6.875,18.525,64.375,118.0,8.125,65.75,1.4823970222928533,3,0,2
2023-03-06 23:00:00,90.0,6.525,18.2,66.575,140.0,3.475,67.75,-1.133130348150709,3,0,2
2023-03-06 23:00:00,155.0,18.75,19.3,63.05,156.0,9.025,72.625,1.9106818115901474,3,0,2
2023-03-06 23:00:00,135.0,2.8666666666666667,15.875,76.775,152.25,19.025,76.85416666666667,1.4214653665866401,3,0,2
2023-03-07 00:00:00,138.0,2.9,15.425,79.075,157.0,6.225,80.72916666666667,2.193398259156886,3,1,2
2023-03-07 00:00:00,95.0,7.725,18.0,67.925,166.0,9.3,83.10416666666667,2.200306081226101,3,1,2
2023-03-07 00:00:00,216.75,22.575,18.85,66.325,174.0,22.65,90.4375,3.1810721236561927,3,1,2
2023-03-07 01:00:00,132.0,9.4,18.0,68.57499999999999,151.0,6.55,94.47916666666667,0.2244476297272049,3,1,2
2023-03-07 01:00:00,141.25,28.775,18.725,66.6,146.0,27.45,99.19791666666667,1.8986853627217752,3,1,2
2023-03-07 01:00:00,164.0,3.275,15.175,80.55,96.0,9.4,103.73958333333333,-1.041222548129218,3,1,2
2023-03-07 02:00:00,121.0,10.9,17.925,68.475,107.25,24.45,107.32291666666667,1.8408954816158432,3,1,2
2023-03-07 02:00:00,188.0,17.7,15.125,80.825,121.0,9.225,113.90625,1.7009600749103317,3,1,2
2023-03-07 02:00:00,157.0,24.5,18.45,68.4,103.0,6.075,118.20833333333333,0.5301531923009468,3,1,2
2023-03-07 03:00:00,146.0,13.8,17.575,70.0,73.25,21.225,120.47916666666667,1.2762198675687082,3,1,2
2023-03-07 03:00:00,121.25,25.05,18.075,71.625,69.0,7.6,122.98958333333333,-1.1684028425264603,3,1,2
2023-03-07 03:00:00,252.0,3.7,15.025,80.6,64.0,4.525,131.90625,1.205554226848531,3,1,2
2023-03-07 04:00:00,126.0,21.6,18.0,71.35,48.5,21.225,131.98958333333334,-0.3810087812323909,3,1,2
2023-03-07 04:00:00,228.0,13.775,17.45,71.15,40.0,6.825,138.44791666666666,0.2033219477092747,3,1,2
2023-03-07 04:00:00,272.0,3.475,14.625,82.375,53.0,4.325,147.44791666666666,0.6524005841564205,3,1,2
2023-03-07 05:00:00,141.0,20.3,17.7,73.75,42.5,20.7,149.3125,-0.39487045296369705,3,1,2
2023-03-07 05:00:00,182.0,3.075,14.6,83.775,35.0,7.125,153.64583333333334,0.9858668724719093,3,1,2
2023-03-07 05:00:00,207.0,13.725,17.225,72.775,53.0,3.8,155.97916666666666,0.08040501095187047,3,1,2
2023-03-07 06:00:00,183.0,3.3,14.875,82.1,36.75,18.375,158.80208333333334,-0.9023921831284383,3,1,2
2023-03-07 06:00:00,200.0,12.95,17.075,73.875,36.0,3.625,161.96875,-1.7145927942156978,3,1,2
2023-03-07 06:00:00,166.25,25.775,17.525,74.9,41.0,6.0,164.89583333333334,0.7815435693909667,3,1,2
2023-03-07 07:00:00,174.0,10.4,17.75,70.0,42.0,3.925,168.39583333333334,-0.5739598773948007,3,1,2
2023-03-07 07:00:00,133.0,3.175,15.925,75.8,38.0,5.7,167.47916666666666,-1.7552933314840449,3,1,2
2023-03-07 07:00:00,203.33333333333331,25.766666666666666,17.75,73.25,33.5,17.6,170.32638888888889,-0.24440090252172503,3,1,2
2023-03-07 08:00:00,117.0,4.0,18.75,61.525,45.0,3.325,169.45138888888889,0.2689539375224814,3,1,2
2023-03-07 08:00:00,139.0,10.3,19.4,61.95,38.0,5.425000000000001,171.2847222222222,-1.358951102393764,3,1,2
2023-03-07 08:00:00,153.0,30.75,18.925,66.775,40.75,21.5,168.62847222222223,0.904808501237148,3,1,2
2023-03-07 09:00:00,127.0,4.575,21.65,50.825,35.0,5.2,168.42013888888889,-1.6272940907985693,3,1,2
2023-03-07 09:00:00,127.33333333333331,30.325,20.075,59.2,28.0,2.725,167.84027777777777,-0.3687083641355683,3,1,2
2023-03-07 09:00:00,94.0,8.875,21.675,52.1,55.0,20.525,164.92361111111111,-0.08015311989278912,3,1,2
2023-03-07 10:00:00,96.0,4.675,22.9,46.525,35.0,3.05,163.88194444444443,-2.231913239376636,3,1,2
2023-03-07 10:00:00,102.66666666666669,26.066666666666663,21.375,52.175,30.0,5.45,160.32638888888889,-1.6085785562586554,3,1,2
2023-03-07 10:00:00,81.0,8.475,23.05,46.275,53.75,21.15,157.15972222222223,1.4190508408674127,3,1,2
2023-03-07 11:00:00,68.0,5.175,24.275,41.925,91.5,20.975,153.90972222222223,0.8084375347941641,3,1,2
2023-03-07 11:00:00,58.0,9.3,24.425,40.575,61.0,3.1,151.27430555555557,-1.071270779923178,3,1,2
2023-03-07 11:00:00,75.0,23.125,23.325,43.275,38.0,6.075,143.89930555555557,-1.3591816904335536,3,1,2
2023-03-07 12:00:00,61.0,4.6,25.65,35.6,124.0,20.2,141.19097222222223,0.409467857540046,3,1,2
2023-03-07 12:00:00,50.66666666666666,17.9,24.85,37.1,73.0,3.725,133.80208333333334,-1.4666627115148736,3,1,2
2023-03-07 12:00:00,53.0,14.475,25.3,36.125,56.0,6.7,124.67708333333333,-0.05468848511426727,3,1,2
2023-03-07 13:00:00,42.0,5.1,25.450000000000003,36.225,96.25,19.525,120.55208333333333,0.3569305331154795,3,1,2
2023-03-07 13:00:00,39.0,3.65,25.25,35.425,78.0,7.775,114.59375,-2.826173812864646,3,1,2
2023-03-07 13:00:00,35.0,15.275,25.225,34.95,151.0,3.525,107.42708333333333,2.8052334791372067,3,1,2
2023-03-07 14:00:00,38.0,3.325,25.35,34.925,115.25,18.433333333333334,101.38541666666667,0.6483095228888616,3,1,2
2023-03-07 14:00:00,35.0,5.233333333333333,25.025,37.125,124.0,3.225,94.51041666666667,-0.7173929748419636,3,1,2
2023-03-07 14:00:00,31.0,15.875,24.25,37.925,96.0,6.875,88.875,-1.1339936073511778,3,1,2
2023-03-07 15:00:00,29.0,4.275,24.375,35.625,90.0,6.525,82.83333333333333,0.8490126113573775,3,1,2
2023-03-07 15:00:00,32.333333333333336,14.0,23.575000000000003,37.2,155.0,18.75,78.63888888888889,-0.49497022666494717,3,1,2
2023-03-07 15:00:00,38.0,5.925000000000001,24.7,37.2,135.0,2.8666666666666667,71.75,-0.29728592668873255,3,1,2
2023-03-07 16:00:00,24.0,15.333333333333334,23.325,37.725,138.0,2.9,67.875,-2.1830447454549895,3,1,2
2023-03-07 16:00:00,33.0,5.675,22.775,39.425,95.0,7.725,63.458333333333336,0.9618563167146549,3,1,2
2023-03-07 16:00:00,79.0,2.75,22.775,36.625,216.75,22.575,60.375,2.8344829982383324,3,1,2
2023-03-07 17:00:00,23.666666666666668,15.3,22.975,40.2,132.0,9.4,56.06944444444445,-0.36038664986358415,3,1,2
2023-03-07 17:00:00,50.0,2.35,21.975,40.5,141.25,28.775,52.84722222222223,0.8673756189024795,3,1,2
2023-03-07 17:00:00,24.0,5.525,21.95,41.75,164.0,3.275,49.930555555555564,2.2544094775607073,3,1,2
2023-03-07 18:00:00,42.333333333333336,16.35,21.825,44.625,121.0,10.9,47.69444444444445,1.2009041990153242,3,1,2
2023-03-07 18:00:00,25.0,5.95,20.875,47.35,188.0,17.7,44.458333333333336,0.0796363754034739,3,1,2
2023-03-07 18:00:00,33.0,1.975,19.7,46.95,157.0,24.5,42.458333333333336,3.2155816713319885,3,1,2
2023-03-07 19:00:00,33.0,6.55,19.5,52.65,146.0,13.8,41.0,2.96801167038264,3,1,2
2023-03-07 19:00:00,91.33333333333331,17.225,20.225,50.85,121.25,25.05,42.388888888888886,2.509788265843804,3,1,2
2023-03-07 19:00:00,44.0,1.875,17.9,54.375,252.0,3.7,41.09722222222222,2.949031502503431,3,1,2
2023-03-07 20:00:00,66.0,1.975,17.225,57.975,126.0,21.6,41.30555555555555,0.5125222205851017,3,1,2
